id,hospcode,areacode,date_com,b_year,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r1_7,r2_1,r2_2,r3,r4,r5,r6
"297c1cb035778f7b49357693e6867e6c","01919","21010201","202511170530","2568",0,0,0,24,7,0,6,0,6,47,32,0,0
"297c1cb035778f7b49357693e6867e6c","08509","75010201","202511180221","2568",0,0,0,0,5,0,0,0,21,14,17,0,0
"297c1cb035778f7b49357693e6867e6c","11286","71100106","202511180245","2568",886,3,602,346,221,7,544,28,477,657,318,0,15
"297c1cb035778f7b49357693e6867e6c","05466","47020303","202511161930","2568",0,0,0,0,3,0,0,0,1,124,69,0,0
"297c1cb035778f7b49357693e6867e6c","05816","50011202","202511152317","2568",16,8,0,1,2,1,2,0,0,13,49,0,0
"297c1cb035778f7b49357693e6867e6c","01610","18010501","202511180502","2568",0,0,0,0,188,0,0,0,0,170,234,0,0
"297c1cb035778f7b49357693e6867e6c","06890","60010304","202511170847","2568",12,0,1,0,7,0,0,0,10,29,82,0,2
"297c1cb035778f7b49357693e6867e6c","02878","31010502","202511171004","2568",18,0,0,0,114,0,18,0,171,102,132,0,0
"297c1cb035778f7b49357693e6867e6c","05596","48010407","202511180414","2568",4,0,0,0,6,0,1,0,1,27,16,0,0
"297c1cb035778f7b49357693e6867e6c","03931","36010415","202511172100","2568",0,0,2,0,28,0,1,0,7,926,979,0,0
"297c1cb035778f7b49357693e6867e6c","05305","46011602","202511170452","2568",0,0,0,0,16,0,0,0,0,2,116,0,0
"297c1cb035778f7b49357693e6867e6c","01627","18030601","202511180502","2568",0,0,0,0,13,0,0,0,0,22,57,0,0
"297c1cb035778f7b49357693e6867e6c","05080","45010319","202511170342","2568",0,0,0,0,113,0,0,0,2,68,340,0,0
"297c1cb035778f7b49357693e6867e6c","02212","24030202","202511180446","2568",0,0,0,1,0,0,18,0,2,85,114,0,0
"297c1cb035778f7b49357693e6867e6c","01613","18010710","202511180502","2568",0,0,3,0,3,0,23,0,7,16,236,0,0
"297c1cb035778f7b49357693e6867e6c","02119","23010504","202511172305","2568",0,0,0,0,12,1,0,0,3,14,39,0,0
"297c1cb035778f7b49357693e6867e6c","05295","46012101","202511170452","2568",0,0,0,0,42,0,1,0,0,119,85,0,0
"297c1cb035778f7b49357693e6867e6c","05818","50011403","202511152317","2568",3,2,2,3,84,0,14,0,23,63,180,0,2
"297c1cb035778f7b49357693e6867e6c","04228","39041107","202511180302","2568",0,0,0,0,110,0,0,0,0,135,70,0,0
"297c1cb035778f7b49357693e6867e6c","10854","24060604","202511180446","2568",1255,45,1099,1725,1728,6,2503,22,2463,2244,1679,0,72
"297c1cb035778f7b49357693e6867e6c","11176","55060906","202511180251","2568",1010,41,415,506,123,3,684,0,308,630,810,0,64
"297c1cb035778f7b49357693e6867e6c","10017","95010207","202511171039","2568",2,0,0,0,1,1,0,0,3,25,138,0,0
"297c1cb035778f7b49357693e6867e6c","01072","13010501","202511170512","2568",0,0,0,0,0,0,0,0,0,53,6,0,0
"297c1cb035778f7b49357693e6867e6c","08013","71010603","202511180245","2568",0,0,0,0,12,0,0,0,1,65,187,0,0
"297c1cb035778f7b49357693e6867e6c","09656","92010703","202511170038","2568",1,0,0,0,10,0,0,0,8,1,144,0,3
"297c1cb035778f7b49357693e6867e6c","06569","56011504","202511171152","2568",0,0,0,0,1,0,0,0,3,109,136,0,0
"297c1cb035778f7b49357693e6867e6c","02120","23010601","202511172305","2568",0,0,0,0,61,0,0,0,0,0,1,0,0
"297c1cb035778f7b49357693e6867e6c","08677","77010403","202511180351","2568",0,0,1,0,0,0,0,0,0,3,189,0,0
"297c1cb035778f7b49357693e6867e6c","02390","26010711","202511180230","2568",0,1,0,0,115,0,0,0,0,254,330,0,0
"297c1cb035778f7b49357693e6867e6c","02121","23010602","202511172305","2568",0,0,0,0,3,0,0,0,8,5,11,0,0
"297c1cb035778f7b49357693e6867e6c","05819","50011601","202511152317","2568",4,0,0,0,4,0,2,0,2,23,37,0,0
"297c1cb035778f7b49357693e6867e6c","28791","46150104","202511170452","2568",533,6,1122,373,58,2,1148,2,183,512,336,0,9
"297c1cb035778f7b49357693e6867e6c","08157","72010603","202511171636","2568",0,0,0,0,38,0,0,0,0,17,88,0,0
"297c1cb035778f7b49357693e6867e6c","04483","41010101","202511162255","2568",0,0,2,3,1,0,1,0,8,12,31,0,2
"297c1cb035778f7b49357693e6867e6c","09658","92010904","202511170038","2568",0,0,0,0,0,0,0,0,0,46,1,0,0
"297c1cb035778f7b49357693e6867e6c","09664","92011702","202511170038","2568",1,0,0,0,2,0,0,0,20,1,157,0,1
"297c1cb035778f7b49357693e6867e6c","01434","16010604","202511180436","2568",0,0,0,0,0,0,0,0,0,5,18,0,0
"297c1cb035778f7b49357693e6867e6c","02485","27050302","202511170954","2568",0,0,0,0,18,0,1,0,3,107,77,0,0
"297c1cb035778f7b49357693e6867e6c","03533","34010907","202511170811","2568",7,0,0,0,2,0,2,0,2,109,29,0,0
"297c1cb035778f7b49357693e6867e6c","06116","52010503","202511170704","2568",10,0,0,0,4,0,4,0,2,71,12,0,0
"297c1cb035778f7b49357693e6867e6c","02541","30010615","202511160333","2568",4,4,0,0,227,0,0,0,25,38,45,0,2
"297c1cb035778f7b49357693e6867e6c","07615","66010809","202511180526","2568",7,0,0,0,1,0,0,0,24,30,199,0,0
"297c1cb035778f7b49357693e6867e6c","08325","73010303","202511171620","2568",0,0,0,0,239,0,1,0,0,36,361,0,0
"297c1cb035778f7b49357693e6867e6c","41434","12011003","202511170715","2568",0,73,11,119,2520,1,123,3,0,172,312,0,0
"297c1cb035778f7b49357693e6867e6c","02505","27060602","202511170954","2568",0,0,0,0,4,0,0,0,0,40,59,0,0
"297c1cb035778f7b49357693e6867e6c","01920","21010204","202511170530","2568",5,0,2,1,13,5,10,0,43,81,59,0,0
"297c1cb035778f7b49357693e6867e6c","01981","21050304","202511170530","2568",0,1,0,0,163,0,4,1,12,28,21,0,0
"297c1cb035778f7b49357693e6867e6c","02187","24010607","202511180446","2568",0,0,0,0,1,0,0,0,4,2,95,0,0
"297c1cb035778f7b49357693e6867e6c","04105","37010903","202511170732","2568",0,0,0,4,33,0,0,0,0,52,84,0,0
"297c1cb035778f7b49357693e6867e6c","08020","71010901","202511180245","2568",38,0,0,0,30,0,0,0,50,124,156,0,0
"297c1cb035778f7b49357693e6867e6c","01651","18050603","202511180502","2568",2,0,0,0,15,0,1,0,3,43,53,0,0
"297c1cb035778f7b49357693e6867e6c","02158","23040108","202511172305","2568",0,0,0,0,0,0,0,0,0,0,1,0,0
"297c1cb035778f7b49357693e6867e6c","05603","48010801","202511180414","2568",1,0,0,0,39,0,1,0,0,64,3,0,0
"297c1cb035778f7b49357693e6867e6c","41723","30150906","202511160333","2568",0,0,0,0,36,0,2,0,0,68,66,0,0
"297c1cb035778f7b49357693e6867e6c","01921","21010303","202511170530","2568",9,0,0,0,40,0,1,3,68,164,196,0,2
"297c1cb035778f7b49357693e6867e6c","11308","76020105","202511171249","2568",617,6,394,338,1451,12,556,12,356,501,592,0,44
"297c1cb035778f7b49357693e6867e6c","01652","18050615","202511180502","2568",0,0,0,0,2,0,0,0,0,92,211,0,0
"297c1cb035778f7b49357693e6867e6c","05298","46010702","202511170452","2568",0,0,0,0,0,0,0,1,0,3,84,0,0
"297c1cb035778f7b49357693e6867e6c","01922","21010312","202511170530","2568",1,2,0,0,9,0,2,1,145,66,67,0,0
"297c1cb035778f7b49357693e6867e6c","01073","13010202","202511170512","2568",0,2,0,0,8,0,2,0,0,15,53,0,22
"297c1cb035778f7b49357693e6867e6c","07712","67010305","202511171159","2568",1,0,0,0,86,0,0,0,13,72,13,0,0
"297c1cb035778f7b49357693e6867e6c","04681","42011307","202511171419","2568",0,0,0,0,4,0,5,0,0,8,119,0,0
"297c1cb035778f7b49357693e6867e6c","07866","70011103","202511171608","2568",4,0,0,0,5,0,1,0,1,8,45,0,0
"297c1cb035778f7b49357693e6867e6c","09744","92061606","202511170038","2568",1,0,0,0,9,0,6,0,0,14,69,0,0
"297c1cb035778f7b49357693e6867e6c","07729","67011505","202511171159","2568",3,1,0,0,60,3,0,0,46,8,21,0,0
"297c1cb035778f7b49357693e6867e6c","02188","24010704","202511180446","2568",0,0,0,0,10,0,1,0,0,0,43,0,0
"297c1cb035778f7b49357693e6867e6c","03889","35060304","202511170806","2568",0,0,0,0,16,0,0,0,1,8,3,0,0
"297c1cb035778f7b49357693e6867e6c","02019","22010801","202511180401","2568",0,0,0,0,41,0,1,0,2,21,2,0,1
"297c1cb035778f7b49357693e6867e6c","02393","26010906","202511180230","2568",0,0,0,0,5,0,0,0,2,21,94,0,0
"297c1cb035778f7b49357693e6867e6c","06568","56011404","202511171152","2568",14,0,0,0,68,0,0,0,1,90,161,0,0
"297c1cb035778f7b49357693e6867e6c","03526","34010510","202511170811","2568",2,1,1,3,27,1,23,0,9,100,200,0,0
"297c1cb035778f7b49357693e6867e6c","02391","26010806","202511180230","2568",0,0,0,0,0,0,0,0,0,118,170,0,0
"297c1cb035778f7b49357693e6867e6c","02190","24010904","202511180446","2568",0,0,5,1,12,0,2,0,27,15,147,0,0
"297c1cb035778f7b49357693e6867e6c","04485","41010503","202511162255","2568",1,2,0,0,223,0,1,3,23,163,180,0,0
"297c1cb035778f7b49357693e6867e6c","09349","86010503","202511170929","2568",0,0,0,0,2,0,0,0,4,5,3,0,0
"297c1cb035778f7b49357693e6867e6c","07979","70071905","202511171608","2568",0,0,0,0,0,0,0,0,0,1,118,0,0
"297c1cb035778f7b49357693e6867e6c","09354","86010905","202511170929","2568",1,0,0,0,2,0,0,0,0,40,15,0,0
"297c1cb035778f7b49357693e6867e6c","09669","92012007","202511170038","2568",2,0,0,0,26,0,0,0,15,13,114,0,0
"297c1cb035778f7b49357693e6867e6c","08330","73010705","202511171620","2568",0,0,0,0,93,0,0,0,0,40,130,0,0
"297c1cb035778f7b49357693e6867e6c","02404","26020204","202511180230","2568",1,0,0,0,27,0,0,0,16,62,152,0,0
"297c1cb035778f7b49357693e6867e6c","06340","54010505","202511171007","2568",0,0,0,0,7,0,0,0,17,12,30,0,0
"297c1cb035778f7b49357693e6867e6c","03092","32010503","202511170802","2568",0,0,0,0,151,0,0,0,153,44,113,0,0
"297c1cb035778f7b49357693e6867e6c","07860","70010704","202511171608","2568",2,1,0,0,0,0,1,0,0,12,59,0,0
"297c1cb035778f7b49357693e6867e6c","02011","21080301","202511170530","2568",0,0,0,0,33,0,0,0,3,27,5,0,0
"297c1cb035778f7b49357693e6867e6c","02214","24030407","202511180446","2568",2,1,0,0,8,0,24,0,0,38,86,0,0
"297c1cb035778f7b49357693e6867e6c","02441","27010404","202511170954","2568",0,0,0,1,107,0,0,0,34,67,73,0,0
"297c1cb035778f7b49357693e6867e6c","05604","48010805","202511180414","2568",0,0,0,0,35,0,0,0,0,90,11,0,0
"297c1cb035778f7b49357693e6867e6c","05825","50020607","202511152317","2568",3,0,0,10,0,0,1,0,2,14,48,0,0
"297c1cb035778f7b49357693e6867e6c","07479","65010401","202511170854","2568",8,1,0,0,7,0,0,0,21,16,66,0,0
"297c1cb035778f7b49357693e6867e6c","06343","54010701","202511171007","2568",0,0,0,0,4,0,0,0,0,30,39,0,0
"297c1cb035778f7b49357693e6867e6c","09668","92012002","202511170038","2568",0,3,0,0,2,0,1,0,0,41,39,0,3
"297c1cb035778f7b49357693e6867e6c","03093","32010510","202511170802","2568",0,0,0,0,78,0,1,0,58,87,21,0,0
"297c1cb035778f7b49357693e6867e6c","09983","94091302","202511170829","2568",0,0,0,0,1,0,0,0,0,19,40,0,0
"297c1cb035778f7b49357693e6867e6c","05645","48040305","202511180414","2568",0,0,0,0,0,0,0,0,22,3,12,0,0
"297c1cb035778f7b49357693e6867e6c","02440","27010402","202511170954","2568",0,0,0,0,99,0,0,0,0,72,47,0,0
"297c1cb035778f7b49357693e6867e6c","05649","48040401","202511180414","2568",0,0,0,0,0,0,0,0,3,10,11,0,0
"297c1cb035778f7b49357693e6867e6c","05702","48080402","202511180414","2568",0,0,0,0,1,0,0,0,1,26,5,0,0
"297c1cb035778f7b49357693e6867e6c","08345","73012105","202511171620","2568",0,0,0,0,0,0,0,0,0,65,121,0,0
"297c1cb035778f7b49357693e6867e6c","05605","48010808","202511180414","2568",0,0,0,0,0,0,0,0,0,15,16,0,0
"297c1cb035778f7b49357693e6867e6c","02186","24010501","202511180446","2568",0,0,0,0,1,0,0,0,13,5,74,0,0
"297c1cb035778f7b49357693e6867e6c","08626","76051203","202511171249","2568",0,0,0,0,0,0,0,0,0,8,123,0,0
"297c1cb035778f7b49357693e6867e6c","07611","66010402","202511180526","2568",0,0,0,0,35,0,1,0,0,69,14,0,1
"297c1cb035778f7b49357693e6867e6c","02174","23050706","202511172305","2568",1,0,0,0,11,0,0,0,1,5,31,0,0
"297c1cb035778f7b49357693e6867e6c","03527","34010501","202511170811","2568",10,0,0,0,25,0,4,0,0,232,48,0,0
"297c1cb035778f7b49357693e6867e6c","08629","76051308","202511171249","2568",0,0,0,0,0,0,0,0,1,0,209,0,0
"297c1cb035778f7b49357693e6867e6c","09670","92020202","202511170038","2568",0,0,0,0,27,0,0,0,0,6,50,0,0
"297c1cb035778f7b49357693e6867e6c","00963","11030906","202511171855","2568",0,0,0,0,2,0,0,0,0,31,51,0,0
"297c1cb035778f7b49357693e6867e6c","08633","76060202","202511171249","2568",13,0,0,1,1,0,1,30,12,139,184,0,0
"297c1cb035778f7b49357693e6867e6c","06650","57012103","202511180600","2568",0,0,0,0,4,0,0,0,0,19,76,0,0
"297c1cb035778f7b49357693e6867e6c","00941","11011401","202511171855","2568",0,0,0,0,12,0,3,0,9,91,73,0,0
"297c1cb035778f7b49357693e6867e6c","05824","50020605","202511152317","2568",2,0,0,0,4,0,3,0,1,18,128,0,0
"297c1cb035778f7b49357693e6867e6c","01814","20011302","202511171541","2568",0,1,0,0,4,0,2,0,7,32,171,0,0
"297c1cb035778f7b49357693e6867e6c","11087","46130102","202511170452","2568",1180,1,867,819,386,3,732,5,1563,739,1132,0,97
"297c1cb035778f7b49357693e6867e6c","07300","63020603","202511171737","2568",0,0,0,0,2,0,0,0,2,11,0,0,0
"297c1cb035778f7b49357693e6867e6c","02476","27040303","202511170954","2568",10,0,0,0,31,0,2,0,5,22,13,0,0
"297c1cb035778f7b49357693e6867e6c","06559","56010605","202511171152","2568",0,0,0,1,68,0,1,0,1,208,314,0,0
"297c1cb035778f7b49357693e6867e6c","04668","42010408","202511171419","2568",13,1,0,0,16,0,0,0,16,53,288,0,1
"297c1cb035778f7b49357693e6867e6c","08024","71011103","202511180245","2568",3,0,0,0,131,0,12,0,0,11,117,0,0
"297c1cb035778f7b49357693e6867e6c","06336","54010302","202511171007","2568",3,0,0,0,0,0,0,0,16,4,24,0,0
"297c1cb035778f7b49357693e6867e6c","06747","57080301","202511180600","2568",0,0,1,0,8,3,1,0,0,27,58,0,0
"297c1cb035778f7b49357693e6867e6c","08442","73061303","202511171620","2568",0,0,0,0,18,0,0,0,206,0,641,0,0
"297c1cb035778f7b49357693e6867e6c","05821","50020311","202511152317","2568",8,1,0,0,1,0,0,0,0,23,116,0,0
"297c1cb035778f7b49357693e6867e6c","06562","56090102","202511171152","2568",1,0,0,0,14,1,0,0,6,115,181,0,1
"297c1cb035778f7b49357693e6867e6c","04172","39010501","202511180302","2568",0,0,0,0,2,0,0,0,0,89,9,0,0
"297c1cb035778f7b49357693e6867e6c","08329","73010610","202511171620","2568",0,0,2,0,52,0,0,0,43,104,297,0,0
"297c1cb035778f7b49357693e6867e6c","02538","30010401","202511160333","2568",3,0,3,0,134,0,24,0,101,117,730,0,0
"297c1cb035778f7b49357693e6867e6c","02463","27030109","202511170954","2568",0,0,0,0,0,0,6,0,0,28,26,0,0
"297c1cb035778f7b49357693e6867e6c","00969","11040804","202511171855","2568",0,0,7,0,647,0,72,0,1,66,69,0,0
"297c1cb035778f7b49357693e6867e6c","11472","10370100","202511180554","2568",974,69,1054,461,802,304,474,81,3727,2558,1824,0,1404
"297c1cb035778f7b49357693e6867e6c","05632","48030401","202511180414","2568",0,0,0,0,0,0,0,0,66,42,1,0,0
"297c1cb035778f7b49357693e6867e6c","08012","71010508","202511180245","2568",0,0,0,0,30,0,0,0,3,39,35,0,0
"297c1cb035778f7b49357693e6867e6c","08565","76010901","202511171249","2568",0,0,0,0,3,0,1,0,3,140,148,0,0
"297c1cb035778f7b49357693e6867e6c","02443","27010410","202511170954","2568",0,0,0,0,38,0,0,0,0,74,87,0,0
"297c1cb035778f7b49357693e6867e6c","02268","24080303","202511180446","2568",0,0,0,0,42,0,6,0,1,54,94,0,0
"297c1cb035778f7b49357693e6867e6c","05609","48011008","202511180414","2568",2,2,0,1,0,0,0,0,2,15,36,0,0
"297c1cb035778f7b49357693e6867e6c","09671","92020301","202511170038","2568",0,0,0,0,0,0,0,0,3,3,3,0,0
"297c1cb035778f7b49357693e6867e6c","01966","21031707","202511170530","2568",1,0,1,0,6,0,1,86,15,27,39,0,0
"297c1cb035778f7b49357693e6867e6c","08568","76011203","202511171249","2568",0,0,0,0,15,0,0,0,0,94,2,0,0
"297c1cb035778f7b49357693e6867e6c","05311","46020207","202511170452","2568",0,0,0,0,23,0,0,0,0,124,37,0,0
"297c1cb035778f7b49357693e6867e6c","00943","11011610","202511171855","2568",7,0,0,0,404,0,38,0,46,417,745,0,1
"297c1cb035778f7b49357693e6867e6c","11736","24060510","202511180446","2568",0,0,0,0,37,1,0,0,14,134,200,0,0
"297c1cb035778f7b49357693e6867e6c","10171","96110203","202511170426","2568",0,0,0,0,0,0,0,0,0,18,46,0,0
"297c1cb035778f7b49357693e6867e6c","10090","96010301","202511170426","2568",10,0,0,0,0,0,1,0,1,14,130,0,0
"297c1cb035778f7b49357693e6867e6c","01957","21030709","202511170530","2568",0,0,0,0,15,0,0,0,0,74,74,0,0
"297c1cb035778f7b49357693e6867e6c","08641","76061001","202511171249","2568",7,0,0,0,73,0,0,0,8,40,112,0,0
"297c1cb035778f7b49357693e6867e6c","07146","62010212","202511162211","2568",5,18,0,0,6,0,81,0,8,133,467,0,0
"297c1cb035778f7b49357693e6867e6c","02503","27060401","202511170954","2568",0,0,0,0,0,0,0,0,0,25,1,0,0
"297c1cb035778f7b49357693e6867e6c","02001","21060601","202511170530","2568",0,0,4,0,13,0,22,0,0,111,12,0,0
"297c1cb035778f7b49357693e6867e6c","01078","13010903","202511170512","2568",0,0,0,0,34,0,0,0,3,1,12,0,0
"297c1cb035778f7b49357693e6867e6c","01075","13010704","202511170512","2568",0,0,0,0,4,1,0,0,0,61,449,0,0
"297c1cb035778f7b49357693e6867e6c","05611","48011113","202511180414","2568",0,0,0,0,9,0,0,0,2,124,52,0,0
"297c1cb035778f7b49357693e6867e6c","04173","39010603","202511180302","2568",0,0,0,0,222,0,0,0,0,16,256,0,0
"297c1cb035778f7b49357693e6867e6c","42292","60010608","202511170847","2568",0,0,0,0,494,0,11,0,32,64,82,0,11
"297c1cb035778f7b49357693e6867e6c","07148","62010305","202511162211","2568",7,0,0,0,2,0,1,0,1,133,456,0,0
"297c1cb035778f7b49357693e6867e6c","00947","11020208","202511171855","2568",0,0,0,0,25,0,2,0,0,55,146,0,0
"297c1cb035778f7b49357693e6867e6c","09729","92060202","202511170038","2568",0,0,0,0,4,0,1,1,0,86,199,0,0
"297c1cb035778f7b49357693e6867e6c","06345","54010902","202511171007","2568",5,0,0,0,1,0,0,0,0,139,162,0,0
"297c1cb035778f7b49357693e6867e6c","08688","77020206","202511180351","2568",0,0,0,0,57,0,0,0,0,13,55,0,0
"297c1cb035778f7b49357693e6867e6c","01074","13010604","202511170512","2568",0,0,0,3,20,0,1,0,17,41,211,0,0
"297c1cb035778f7b49357693e6867e6c","07861","70010709","202511171608","2568",0,0,0,0,1,0,0,0,1,171,224,0,0
"297c1cb035778f7b49357693e6867e6c","01156","14011102","202511171943","2568",0,0,0,0,55,0,2,0,29,175,354,0,1
"297c1cb035778f7b49357693e6867e6c","01989","21050609","202511170530","2568",0,0,0,0,11,0,0,0,0,63,10,0,0
"297c1cb035778f7b49357693e6867e6c","10018","95010301","202511171039","2568",0,0,0,0,6,0,0,0,0,64,55,0,0
"297c1cb035778f7b49357693e6867e6c","06560","56010704","202511171152","2568",5,0,0,0,108,0,2,0,12,29,239,0,0
"297c1cb035778f7b49357693e6867e6c","11315","77020105","202511180351","2568",794,2,284,226,179,3,170,0,89,229,361,0,29
"297c1cb035778f7b49357693e6867e6c","08152","72010304","202511171636","2568",0,0,0,0,3,0,0,0,1,1,163,0,0
"297c1cb035778f7b49357693e6867e6c","00960","11030314","202511171855","2568",0,0,0,0,60,0,1,0,0,29,96,0,0
"297c1cb035778f7b49357693e6867e6c","01614","18010803","202511180502","2568",0,0,0,0,0,0,0,0,0,36,170,0,0
"297c1cb035778f7b49357693e6867e6c","05303","46011308","202511170452","2568",5,0,0,0,6,3,65,0,22,150,332,0,2
"297c1cb035778f7b49357693e6867e6c","01682","19011101","202511180225","2568",0,0,0,0,0,0,0,0,34,58,140,0,0
"297c1cb035778f7b49357693e6867e6c","06626","56060703","202511171152","2568",0,0,0,0,5,0,0,0,14,74,136,0,0
"297c1cb035778f7b49357693e6867e6c","09673","92020403","202511170038","2568",11,0,0,0,23,0,0,0,72,1,59,0,0
"297c1cb035778f7b49357693e6867e6c","04240","39050801","202511180302","2568",0,0,0,0,1,0,3,0,0,87,10,0,0
"297c1cb035778f7b49357693e6867e6c","04171","39010403","202511180302","2568",0,0,0,0,1,0,0,0,3,188,87,0,0
"297c1cb035778f7b49357693e6867e6c","02444","27010504","202511170954","2568",0,0,0,0,102,0,1,0,20,74,400,0,0
"297c1cb035778f7b49357693e6867e6c","05608","48011004","202511180414","2568",0,0,0,0,0,1,0,0,0,65,2,0,0
"297c1cb035778f7b49357693e6867e6c","02199","24011703","202511180446","2568",3,0,0,0,2,0,0,0,55,9,71,0,0
"297c1cb035778f7b49357693e6867e6c","02197","24011612","202511180446","2568",0,0,0,0,42,0,2,0,33,19,80,0,0
"297c1cb035778f7b49357693e6867e6c","02193","24011201","202511180446","2568",0,0,0,1,2,0,0,0,0,2,43,0,0
"297c1cb035778f7b49357693e6867e6c","11966","24090210","202511180446","2568",1,0,0,0,57,0,0,0,3,19,65,0,0
"297c1cb035778f7b49357693e6867e6c","02128","23010904","202511172305","2568",1,0,0,0,6,0,0,0,42,4,74,0,0
"297c1cb035778f7b49357693e6867e6c","01154","14011002","202511171943","2568",0,0,0,0,30,0,0,0,0,9,165,0,0
"297c1cb035778f7b49357693e6867e6c","05304","46011502","202511170452","2568",0,0,0,0,31,0,0,0,0,54,134,0,0
"297c1cb035778f7b49357693e6867e6c","77770","70010100","202511171608","2568",22,0,0,5,41,9,11,4,80,29,114,0,4
"297c1cb035778f7b49357693e6867e6c","06561","56010808","202511171152","2568",3,0,0,0,17,0,0,0,22,49,173,0,0
"297c1cb035778f7b49357693e6867e6c","09694","92030307","202511170038","2568",0,0,0,0,70,1,0,0,0,132,151,0,0
"297c1cb035778f7b49357693e6867e6c","01077","13010806","202511170512","2568",0,0,0,0,18,0,0,0,0,225,106,0,0
"297c1cb035778f7b49357693e6867e6c","09721","92050201","202511170038","2568",0,0,0,0,9,0,2,0,51,64,95,0,0
"297c1cb035778f7b49357693e6867e6c","04230","39050105","202511180302","2568",0,0,0,0,2,0,0,0,0,55,265,0,0
"297c1cb035778f7b49357693e6867e6c","08590","76020904","202511171249","2568",0,0,0,0,2,0,0,0,0,181,103,0,0
"297c1cb035778f7b49357693e6867e6c","08416","73050803","202511171620","2568",0,0,0,0,16,0,0,0,4,22,173,0,0
"297c1cb035778f7b49357693e6867e6c","01926","21010603","202511170530","2568",3,0,1,2,43,0,1,0,47,71,53,0,0
"297c1cb035778f7b49357693e6867e6c","01928","21010707","202511170530","2568",0,0,0,0,1,0,0,0,8,27,45,0,0
"297c1cb035778f7b49357693e6867e6c","09731","92060503","202511170038","2568",0,0,0,0,5,0,8,0,2,20,38,0,0
"297c1cb035778f7b49357693e6867e6c","41429","65080602","202511170854","2568",1,0,1,1,17,0,30,0,28,8,34,0,0
"297c1cb035778f7b49357693e6867e6c","05610","48011105","202511180414","2568",0,0,0,0,0,0,0,0,0,12,1,0,0
"297c1cb035778f7b49357693e6867e6c","08737","77070304","202511180351","2568",0,0,0,82,574,0,24,0,8,187,274,0,0
"297c1cb035778f7b49357693e6867e6c","10409","56031016","202511171152","2568",0,0,0,0,0,0,0,0,0,1,2,0,0
"297c1cb035778f7b49357693e6867e6c","00996","12010501","202511170715","2568",11,4,0,5,11,0,2,2,1,44,157,0,0
"297c1cb035778f7b49357693e6867e6c","01439","16010907","202511180436","2568",2,0,0,0,7,0,2,5,22,27,25,0,0
"297c1cb035778f7b49357693e6867e6c","04150","37060408","202511170732","2568",0,0,0,0,165,0,0,0,0,30,9,0,0
